Tick,Hero,X,Y
23325,CDOTA_Unit_Hero_DarkWillow,369,111
23325,CDOTA_Unit_Hero_ChaosKnight,213,239
23325,CDOTA_Unit_Hero_Invoker,209,283
23325,CDOTA_Unit_Hero_Abaddon,313,223
23325,CDOTA_Unit_Hero_Magnataur,126,257
23325,CDOTA_Unit_Hero_StormSpirit,142,146
23325,CDOTA_Unit_Hero_Sven,190,153
23330,CDOTA_Unit_Hero_Nevermore,318,375
23330,CDOTA_Unit_Hero_Necrolyte,87,310
23330,CDOTA_Unit_Hero_AncientApparition,313,153
23330,CDOTA_Unit_Hero_DarkWillow,375,75
23330,CDOTA_Unit_Hero_ChaosKnight,192,243
23330,CDOTA_Unit_Hero_Invoker,211,283
23330,CDOTA_Unit_Hero_Abaddon,302,217
23330,CDOTA_Unit_Hero_Magnataur,209,186
23330,CDOTA_Unit_Hero_StormSpirit,111,146
23330,CDOTA_Unit_Hero_Sven,196,153
23335,CDOTA_Unit_Hero_Nevermore,322,374
23335,CDOTA_Unit_Hero_Necrolyte,74,329
23335,CDOTA_Unit_Hero_AncientApparition,313,153
23335,CDOTA_Unit_Hero_DarkWillow,277,176
23335,CDOTA_Unit_Hero_ChaosKnight,200,252
23335,CDOTA_Unit_Hero_Invoker,221,267
23335,CDOTA_Unit_Hero_Abaddon,299,220
23335,CDOTA_Unit_Hero_Magnataur,220,158
23335,CDOTA_Unit_Hero_StormSpirit,50,139
23335,CDOTA_Unit_Hero_Sven,222,138
23340,CDOTA_Unit_Hero_Nevermore,337,366
23340,CDOTA_Unit_Hero_Necrolyte,49,343
23340,CDOTA_Unit_Hero_AncientApparition,313,153
23340,CDOTA_Unit_Hero_DarkWillow,261,182
23340,CDOTA_Unit_Hero_ChaosKnight,206,253
23340,CDOTA_Unit_Hero_Invoker,260,190
23340,CDOTA_Unit_Hero_Abaddon,299,220
23340,CDOTA_Unit_Hero_Magnataur,220,155
23340,CDOTA_Unit_Hero_StormSpirit,140,126
23340,CDOTA_Unit_Hero_Sven,282,81
23345,CDOTA_Unit_Hero_Nevermore,396,362
23345,CDOTA_Unit_Hero_Necrolyte,49,342
23345,CDOTA_Unit_Hero_AncientApparition,312,147
23345,CDOTA_Unit_Hero_DarkWillow,249,187
23345,CDOTA_Unit_Hero_ChaosKnight,198,241
23345,CDOTA_Unit_Hero_Invoker,258,194
23345,CDOTA_Unit_Hero_Abaddon,299,220
23345,CDOTA_Unit_Hero_Magnataur,223,151
23345,CDOTA_Unit_Hero_StormSpirit,159,123
23345,CDOTA_Unit_Hero_Sven,282,81
23350,CDOTA_Unit_Hero_Nevermore,455,354
23350,CDOTA_Unit_Hero_Necrolyte,48,343
23350,CDOTA_Unit_Hero_AncientApparition,313,144
23350,CDOTA_Unit_Hero_DarkWillow,249,187
23350,CDOTA_Unit_Hero_ChaosKnight,224,252
23350,CDOTA_Unit_Hero_Invoker,258,227
23350,CDOTA_Unit_Hero_Abaddon,299,220
23350,CDOTA_Unit_Hero_Magnataur,223,151
23350,CDOTA_Unit_Hero_StormSpirit,144,0
23350,CDOTA_Unit_Hero_Sven,282,88
23355,CDOTA_Unit_Hero_Nevermore,451,355
23355,CDOTA_Unit_Hero_Necrolyte,48,342
23355,CDOTA_Unit_Hero_AncientApparition,323,138
23355,CDOTA_Unit_Hero_DarkWillow,250,187
23355,CDOTA_Unit_Hero_ChaosKnight,214,253
23355,CDOTA_Unit_Hero_Invoker,230,383
23355,CDOTA_Unit_Hero_Abaddon,292,214
23355,CDOTA_Unit_Hero_Magnataur,223,151
23355,CDOTA_Unit_Hero_StormSpirit,190,129
23355,CDOTA_Unit_Hero_Sven,289,87
23360,CDOTA_Unit_Hero_Nevermore,427,356
23360,CDOTA_Unit_Hero_Necrolyte,48,341
23360,CDOTA_Unit_Hero_AncientApparition,335,132
23360,CDOTA_Unit_Hero_DarkWillow,255,166
23360,CDOTA_Unit_Hero_ChaosKnight,214,273
23360,CDOTA_Unit_Hero_Invoker,510,383
23360,CDOTA_Unit_Hero_Abaddon,269,198
23360,CDOTA_Unit_Hero_Magnataur,223,151
23360,CDOTA_Unit_Hero_StormSpirit,184,0
23360,CDOTA_Unit_Hero_Sven,302,73
23365,CDOTA_Unit_Hero_Nevermore,320,348
23365,CDOTA_Unit_Hero_Necrolyte,77,302
23365,CDOTA_Unit_Hero_AncientApparition,335,132
23365,CDOTA_Unit_Hero_DarkWillow,272,122
23365,CDOTA_Unit_Hero_ChaosKnight,224,287
23365,CDOTA_Unit_Hero_Invoker,510,383
23365,CDOTA_Unit_Hero_Abaddon,266,197
23365,CDOTA_Unit_Hero_Magnataur,223,151
23365,CDOTA_Unit_Hero_StormSpirit,233,186
23365,CDOTA_Unit_Hero_Sven,307,71
23370,CDOTA_Unit_Hero_Nevermore,275,221
23370,CDOTA_Unit_Hero_Necrolyte,48,222
23370,CDOTA_Unit_Hero_AncientApparition,335,132
23370,CDOTA_Unit_Hero_DarkWillow,258,174
23370,CDOTA_Unit_Hero_ChaosKnight,199,270
23370,CDOTA_Unit_Hero_Invoker,471,365
23370,CDOTA_Unit_Hero_Abaddon,43,163
23370,CDOTA_Unit_Hero_Magnataur,208,205
23370,CDOTA_Unit_Hero_StormSpirit,242,200
23370,CDOTA_Unit_Hero_Sven,332,57
23375,CDOTA_Unit_Hero_Nevermore,275,221
23375,CDOTA_Unit_Hero_Necrolyte,0,211
23375,CDOTA_Unit_Hero_AncientApparition,192,243
23375,CDOTA_Unit_Hero_DarkWillow,246,186
23375,CDOTA_Unit_Hero_ChaosKnight,196,267
23375,CDOTA_Unit_Hero_Invoker,296,227
23375,CDOTA_Unit_Hero_Abaddon,0,132
23375,CDOTA_Unit_Hero_Magnataur,201,217
23375,CDOTA_Unit_Hero_StormSpirit,222,197
23375,CDOTA_Unit_Hero_Sven,339,53
23380,CDOTA_Unit_Hero_Nevermore,273,222
23380,CDOTA_Unit_Hero_Necrolyte,0,212
23380,CDOTA_Unit_Hero_AncientApparition,144,256
23380,CDOTA_Unit_Hero_DarkWillow,246,186
23380,CDOTA_Unit_Hero_ChaosKnight,249,276
23380,CDOTA_Unit_Hero_Invoker,273,267
23380,CDOTA_Unit_Hero_Abaddon,0,132
23380,CDOTA_Unit_Hero_Magnataur,205,186
23380,CDOTA_Unit_Hero_StormSpirit,218,182
23380,CDOTA_Unit_Hero_Sven,501,0
23385,CDOTA_Unit_Hero_Nevermore,273,222
23385,CDOTA_Unit_Hero_Necrolyte,182,163
23385,CDOTA_Unit_Hero_AncientApparition,144,256
23385,CDOTA_Unit_Hero_DarkWillow,246,186
23385,CDOTA_Unit_Hero_ChaosKnight,253,275
23385,CDOTA_Unit_Hero_Invoker,295,282
23385,CDOTA_Unit_Hero_Abaddon,44,136
23385,CDOTA_Unit_Hero_Magnataur,208,189
23385,CDOTA_Unit_Hero_StormSpirit,218,182
23385,CDOTA_Unit_Hero_Sven,419,71
23390,CDOTA_Unit_Hero_Nevermore,261,170
23390,CDOTA_Unit_Hero_Necrolyte,187,162
23390,CDOTA_Unit_Hero_AncientApparition,151,244
23390,CDOTA_Unit_Hero_DarkWillow,246,186
23390,CDOTA_Unit_Hero_ChaosKnight,250,262
23390,CDOTA_Unit_Hero_Invoker,289,270
23390,CDOTA_Unit_Hero_Abaddon,203,182
23390,CDOTA_Unit_Hero_Magnataur,226,203
23390,CDOTA_Unit_Hero_StormSpirit,218,182
23390,CDOTA_Unit_Hero_Sven,361,109
23395,CDOTA_Unit_Hero_Nevermore,257,156
23395,CDOTA_Unit_Hero_Necrolyte,208,159
23395,CDOTA_Unit_Hero_AncientApparition,98,300
23395,CDOTA_Unit_Hero_DarkWillow,246,186
23395,CDOTA_Unit_Hero_ChaosKnight,238,244
23395,CDOTA_Unit_Hero_Invoker,364,328
23395,CDOTA_Unit_Hero_Abaddon,225,187
23395,CDOTA_Unit_Hero_Magnataur,230,225
23395,CDOTA_Unit_Hero_StormSpirit,218,182
23395,CDOTA_Unit_Hero_Sven,361,109
23400,CDOTA_Unit_Hero_Nevermore,298,85
23400,CDOTA_Unit_Hero_Necrolyte,218,173
23400,CDOTA_Unit_Hero_AncientApparition,69,344
23400,CDOTA_Unit_Hero_DarkWillow,247,186
23400,CDOTA_Unit_Hero_ChaosKnight,238,240
23400,CDOTA_Unit_Hero_Invoker,306,276
23400,CDOTA_Unit_Hero_Abaddon,243,192
23400,CDOTA_Unit_Hero_Magnataur,196,247
23400,CDOTA_Unit_Hero_StormSpirit,218,182
23400,CDOTA_Unit_Hero_Sven,360,107
23405,CDOTA_Unit_Hero_Nevermore,445,0
23405,CDOTA_Unit_Hero_Necrolyte,261,205
23405,CDOTA_Unit_Hero_AncientApparition,63,358
23405,CDOTA_Unit_Hero_DarkWillow,248,186
23405,CDOTA_Unit_Hero_ChaosKnight,242,232
23405,CDOTA_Unit_Hero_Invoker,283,277
23405,CDOTA_Unit_Hero_Abaddon,246,193
23405,CDOTA_Unit_Hero_Magnataur,173,263
23405,CDOTA_Unit_Hero_StormSpirit,250,230
23405,CDOTA_Unit_Hero_Sven,355,106
23410,CDOTA_Unit_Hero_Nevermore,498,0
23410,CDOTA_Unit_Hero_Necrolyte,281,212
23410,CDOTA_Unit_Hero_AncientApparition,60,361
23410,CDOTA_Unit_Hero_DarkWillow,258,182
23410,CDOTA_Unit_Hero_ChaosKnight,227,262
23410,CDOTA_Unit_Hero_Invoker,271,274
23410,CDOTA_Unit_Hero_Abaddon,246,193
23410,CDOTA_Unit_Hero_Magnataur,173,263
23410,CDOTA_Unit_Hero_StormSpirit,292,264
23410,CDOTA_Unit_Hero_Sven,325,93
23415,CDOTA_Unit_Hero_Nevermore,506,1
23415,CDOTA_Unit_Hero_Necrolyte,290,223
23415,CDOTA_Unit_Hero_AncientApparition,60,361
23415,CDOTA_Unit_Hero_DarkWillow,258,182
23415,CDOTA_Unit_Hero_ChaosKnight,224,283
23415,CDOTA_Unit_Hero_Invoker,272,272
23415,CDOTA_Unit_Hero_Abaddon,246,193
23415,CDOTA_Unit_Hero_Magnataur,169,256
23415,CDOTA_Unit_Hero_StormSpirit,314,250
23415,CDOTA_Unit_Hero_Sven,313,88
23420,CDOTA_Unit_Hero_Nevermore,412,62
23420,CDOTA_Unit_Hero_Necrolyte,290,235
23420,CDOTA_Unit_Hero_AncientApparition,79,343
23420,CDOTA_Unit_Hero_DarkWillow,258,182
23420,CDOTA_Unit_Hero_ChaosKnight,248,307
23420,CDOTA_Unit_Hero_Invoker,276,272
23420,CDOTA_Unit_Hero_Abaddon,253,192
23420,CDOTA_Unit_Hero_Magnataur,139,254
23420,CDOTA_Unit_Hero_StormSpirit,349,203
23420,CDOTA_Unit_Hero_Sven,313,90
23425,CDOTA_Unit_Hero_Nevermore,510,13
23425,CDOTA_Unit_Hero_Necrolyte,290,233
23425,CDOTA_Unit_Hero_AncientApparition,79,343
23425,CDOTA_Unit_Hero_DarkWillow,279,179
23425,CDOTA_Unit_Hero_ChaosKnight,249,307
23425,CDOTA_Unit_Hero_Invoker,277,272
23425,CDOTA_Unit_Hero_Abaddon,273,212
23425,CDOTA_Unit_Hero_Magnataur,135,254
23425,CDOTA_Unit_Hero_StormSpirit,340,182
23425,CDOTA_Unit_Hero_Sven,313,90
23430,CDOTA_Unit_Hero_Nevermore,446,51
23430,CDOTA_Unit_Hero_Necrolyte,290,234
23430,CDOTA_Unit_Hero_AncientApparition,43,352
23430,CDOTA_Unit_Hero_DarkWillow,268,160
23430,CDOTA_Unit_Hero_ChaosKnight,260,287
23430,CDOTA_Unit_Hero_Invoker,277,272
23430,CDOTA_Unit_Hero_Abaddon,510,319
23430,CDOTA_Unit_Hero_Magnataur,138,253
23430,CDOTA_Unit_Hero_StormSpirit,325,188
23430,CDOTA_Unit_Hero_Sven,313,90
23435,CDOTA_Unit_Hero_Nevermore,345,93
23435,CDOTA_Unit_Hero_Necrolyte,285,225
23435,CDOTA_Unit_Hero_AncientApparition,37,355
23435,CDOTA_Unit_Hero_DarkWillow,243,134
23435,CDOTA_Unit_Hero_ChaosKnight,267,265
23435,CDOTA_Unit_Hero_Invoker,277,271
23435,CDOTA_Unit_Hero_Abaddon,485,263
23435,CDOTA_Unit_Hero_Magnataur,193,247
23435,CDOTA_Unit_Hero_StormSpirit,250,194
23435,CDOTA_Unit_Hero_Sven,313,90
23440,CDOTA_Unit_Hero_Nevermore,343,90
23440,CDOTA_Unit_Hero_Necrolyte,259,161
23440,CDOTA_Unit_Hero_AncientApparition,13,316
23440,CDOTA_Unit_Hero_DarkWillow,243,130
23440,CDOTA_Unit_Hero_ChaosKnight,331,279
23440,CDOTA_Unit_Hero_Invoker,278,271
23440,CDOTA_Unit_Hero_Abaddon,456,255
23440,CDOTA_Unit_Hero_Magnataur,201,243
23440,CDOTA_Unit_Hero_StormSpirit,262,208
23440,CDOTA_Unit_Hero_Sven,313,90
23445,CDOTA_Unit_Hero_Nevermore,343,89
23445,CDOTA_Unit_Hero_Necrolyte,269,198
23445,CDOTA_Unit_Hero_AncientApparition,12,314
23445,CDOTA_Unit_Hero_DarkWillow,243,130
23445,CDOTA_Unit_Hero_ChaosKnight,327,267
23445,CDOTA_Unit_Hero_Invoker,291,267
23445,CDOTA_Unit_Hero_Abaddon,465,260
23445,CDOTA_Unit_Hero_Magnataur,184,248
23445,CDOTA_Unit_Hero_StormSpirit,290,258
23445,CDOTA_Unit_Hero_Sven,309,89
23450,CDOTA_Unit_Hero_Nevermore,372,108
23450,CDOTA_Unit_Hero_Necrolyte,275,212
23450,CDOTA_Unit_Hero_AncientApparition,12,313
23450,CDOTA_Unit_Hero_DarkWillow,243,130
23450,CDOTA_Unit_Hero_ChaosKnight,314,214
23450,CDOTA_Unit_Hero_Invoker,291,267
23450,CDOTA_Unit_Hero_Abaddon,510,288
23450,CDOTA_Unit_Hero_Magnataur,195,195
23450,CDOTA_Unit_Hero_StormSpirit,344,271
23450,CDOTA_Unit_Hero_Sven,308,89
23455,CDOTA_Unit_Hero_Nevermore,350,128
23455,CDOTA_Unit_Hero_Necrolyte,281,224
23455,CDOTA_Unit_Hero_AncientApparition,12,313
23455,CDOTA_Unit_Hero_DarkWillow,261,141
23455,CDOTA_Unit_Hero_ChaosKnight,314,214
23455,CDOTA_Unit_Hero_Invoker,299,265
23455,CDOTA_Unit_Hero_Abaddon,510,284
23455,CDOTA_Unit_Hero_Magnataur,195,193
23455,CDOTA_Unit_Hero_StormSpirit,329,370
23455,CDOTA_Unit_Hero_Sven,302,102
23460,CDOTA_Unit_Hero_Nevermore,347,132
23460,CDOTA_Unit_Hero_Necrolyte,281,229
23460,CDOTA_Unit_Hero_AncientApparition,12,313
23460,CDOTA_Unit_Hero_DarkWillow,256,182
23460,CDOTA_Unit_Hero_ChaosKnight,310,232
23460,CDOTA_Unit_Hero_Invoker,302,264
23460,CDOTA_Unit_Hero_Abaddon,407,243
23460,CDOTA_Unit_Hero_Magnataur,193,187
23460,CDOTA_Unit_Hero_StormSpirit,335,292
23460,CDOTA_Unit_Hero_Sven,301,102
23465,CDOTA_Unit_Hero_Nevermore,347,132
23465,CDOTA_Unit_Hero_Necrolyte,282,228
23465,CDOTA_Unit_Hero_AncientApparition,12,313
23465,CDOTA_Unit_Hero_DarkWillow,245,183
23465,CDOTA_Unit_Hero_ChaosKnight,318,274
23465,CDOTA_Unit_Hero_Invoker,302,264
23465,CDOTA_Unit_Hero_Abaddon,302,229
23465,CDOTA_Unit_Hero_Magnataur,178,183
23465,CDOTA_Unit_Hero_StormSpirit,317,364
23465,CDOTA_Unit_Hero_Sven,301,103
23470,CDOTA_Unit_Hero_Nevermore,355,103
23470,CDOTA_Unit_Hero_Necrolyte,279,208
23470,CDOTA_Unit_Hero_AncientApparition,12,313
23470,CDOTA_Unit_Hero_DarkWillow,245,183
23470,CDOTA_Unit_Hero_ChaosKnight,326,305
23470,CDOTA_Unit_Hero_Invoker,306,262
23470,CDOTA_Unit_Hero_Abaddon,280,228
23470,CDOTA_Unit_Hero_Magnataur,120,208
23470,CDOTA_Unit_Hero_StormSpirit,305,238
23470,CDOTA_Unit_Hero_Sven,301,103
23475,CDOTA_Unit_Hero_Nevermore,355,103
23475,CDOTA_Unit_Hero_Necrolyte,267,166
23475,CDOTA_Unit_Hero_AncientApparition,12,313
23475,CDOTA_Unit_Hero_DarkWillow,248,183
23475,CDOTA_Unit_Hero_ChaosKnight,324,287
23475,CDOTA_Unit_Hero_Invoker,306,262
23475,CDOTA_Unit_Hero_Abaddon,279,234
23475,CDOTA_Unit_Hero_Magnataur,120,208
23475,CDOTA_Unit_Hero_StormSpirit,307,196
23475,CDOTA_Unit_Hero_Sven,299,104
23480,CDOTA_Unit_Hero_Nevermore,353,81
23480,CDOTA_Unit_Hero_Necrolyte,250,144
23480,CDOTA_Unit_Hero_AncientApparition,12,313
23480,CDOTA_Unit_Hero_DarkWillow,248,183
23480,CDOTA_Unit_Hero_ChaosKnight,321,283
23480,CDOTA_Unit_Hero_Invoker,338,305
23480,CDOTA_Unit_Hero_Abaddon,287,247
23480,CDOTA_Unit_Hero_Magnataur,120,208
23480,CDOTA_Unit_Hero_StormSpirit,297,201
23480,CDOTA_Unit_Hero_Sven,299,103
23485,CDOTA_Unit_Hero_Nevermore,360,69
23485,CDOTA_Unit_Hero_Necrolyte,277,177
23485,CDOTA_Unit_Hero_AncientApparition,0,236
23485,CDOTA_Unit_Hero_DarkWillow,246,183
23485,CDOTA_Unit_Hero_ChaosKnight,322,284
23485,CDOTA_Unit_Hero_Invoker,342,336
23485,CDOTA_Unit_Hero_Abaddon,288,247
23485,CDOTA_Unit_Hero_Magnataur,127,207
23485,CDOTA_Unit_Hero_StormSpirit,297,201
23485,CDOTA_Unit_Hero_Sven,290,83
23490,CDOTA_Unit_Hero_Nevermore,353,70
23490,CDOTA_Unit_Hero_Necrolyte,285,207
23490,CDOTA_Unit_Hero_AncientApparition,10,0
23490,CDOTA_Unit_Hero_DarkWillow,313,111
23490,CDOTA_Unit_Hero_ChaosKnight,329,239
23490,CDOTA_Unit_Hero_Invoker,347,349
23490,CDOTA_Unit_Hero_Abaddon,288,247
23490,CDOTA_Unit_Hero_Magnataur,137,205
23490,CDOTA_Unit_Hero_StormSpirit,297,197
23490,CDOTA_Unit_Hero_Sven,293,102
23495,CDOTA_Unit_Hero_Nevermore,348,70
23495,CDOTA_Unit_Hero_Necrolyte,293,203
23495,CDOTA_Unit_Hero_AncientApparition,201,160
23495,CDOTA_Unit_Hero_DarkWillow,312,96
23495,CDOTA_Unit_Hero_ChaosKnight,323,250
23495,CDOTA_Unit_Hero_Invoker,347,364
23495,CDOTA_Unit_Hero_Abaddon,304,262
23495,CDOTA_Unit_Hero_Magnataur,161,204
23495,CDOTA_Unit_Hero_StormSpirit,296,190
23495,CDOTA_Unit_Hero_Sven,309,142
23500,CDOTA_Unit_Hero_Nevermore,333,72
23500,CDOTA_Unit_Hero_Necrolyte,298,199
23500,CDOTA_Unit_Hero_AncientApparition,143,30
23500,CDOTA_Unit_Hero_DarkWillow,312,96
23500,CDOTA_Unit_Hero_ChaosKnight,322,252
23500,CDOTA_Unit_Hero_Invoker,321,362
23500,CDOTA_Unit_Hero_Abaddon,505,374
23500,CDOTA_Unit_Hero_Magnataur,246,237
23500,CDOTA_Unit_Hero_StormSpirit,289,190
23500,CDOTA_Unit_Hero_Sven,312,151
23505,CDOTA_Unit_Hero_Nevermore,339,70
23505,CDOTA_Unit_Hero_Necrolyte,299,200
23505,CDOTA_Unit_Hero_AncientApparition,165,23
23505,CDOTA_Unit_Hero_DarkWillow,312,96
23505,CDOTA_Unit_Hero_ChaosKnight,322,252
23505,CDOTA_Unit_Hero_Invoker,320,362
23505,CDOTA_Unit_Hero_Abaddon,476,337
23505,CDOTA_Unit_Hero_Magnataur,266,255
23505,CDOTA_Unit_Hero_StormSpirit,289,190
23505,CDOTA_Unit_Hero_Sven,312,151
23510,CDOTA_Unit_Hero_Nevermore,323,74
23510,CDOTA_Unit_Hero_Necrolyte,283,202
23510,CDOTA_Unit_Hero_AncientApparition,188,13
23510,CDOTA_Unit_Hero_DarkWillow,293,81
23510,CDOTA_Unit_Hero_ChaosKnight,302,273
23510,CDOTA_Unit_Hero_Invoker,324,370
23510,CDOTA_Unit_Hero_Abaddon,472,334
23510,CDOTA_Unit_Hero_Magnataur,275,266
23510,CDOTA_Unit_Hero_StormSpirit,258,189
23510,CDOTA_Unit_Hero_Sven,312,151
23515,CDOTA_Unit_Hero_Nevermore,322,75
23515,CDOTA_Unit_Hero_Necrolyte,283,202
23515,CDOTA_Unit_Hero_AncientApparition,190,8
23515,CDOTA_Unit_Hero_DarkWillow,304,90
23515,CDOTA_Unit_Hero_ChaosKnight,296,296
23515,CDOTA_Unit_Hero_Invoker,316,371
23515,CDOTA_Unit_Hero_Abaddon,469,340
23515,CDOTA_Unit_Hero_Magnataur,285,288
23515,CDOTA_Unit_Hero_StormSpirit,235,180
23515,CDOTA_Unit_Hero_Sven,315,146
23520,CDOTA_Unit_Hero_Nevermore,323,75
23520,CDOTA_Unit_Hero_Necrolyte,282,204
23520,CDOTA_Unit_Hero_AncientApparition,190,8
23520,CDOTA_Unit_Hero_DarkWillow,298,151
23520,CDOTA_Unit_Hero_ChaosKnight,296,276
23520,CDOTA_Unit_Hero_Invoker,318,365
23520,CDOTA_Unit_Hero_Abaddon,464,364
23520,CDOTA_Unit_Hero_Magnataur,473,383
23520,CDOTA_Unit_Hero_StormSpirit,230,178
23520,CDOTA_Unit_Hero_Sven,324,138
23525,CDOTA_Unit_Hero_Nevermore,351,67
23525,CDOTA_Unit_Hero_Necrolyte,510,211
23525,CDOTA_Unit_Hero_AncientApparition,144,57
23525,CDOTA_Unit_Hero_DarkWillow,244,199
23525,CDOTA_Unit_Hero_ChaosKnight,293,259
23525,CDOTA_Unit_Hero_Invoker,317,364
23525,CDOTA_Unit_Hero_Abaddon,431,338
23525,CDOTA_Unit_Hero_Magnataur,510,383
23525,CDOTA_Unit_Hero_StormSpirit,227,156
23525,CDOTA_Unit_Hero_Sven,324,137
23530,CDOTA_Unit_Hero_Nevermore,351,67
23530,CDOTA_Unit_Hero_Necrolyte,468,247
23530,CDOTA_Unit_Hero_AncientApparition,92,336
23530,CDOTA_Unit_Hero_DarkWillow,345,178
23530,CDOTA_Unit_Hero_ChaosKnight,330,279
23530,CDOTA_Unit_Hero_Invoker,336,360
23530,CDOTA_Unit_Hero_Abaddon,296,223
23530,CDOTA_Unit_Hero_Magnataur,510,383
23530,CDOTA_Unit_Hero_StormSpirit,227,156
23530,CDOTA_Unit_Hero_Sven,319,140
23535,CDOTA_Unit_Hero_Nevermore,352,67
23535,CDOTA_Unit_Hero_Necrolyte,383,222
23535,CDOTA_Unit_Hero_AncientApparition,181,269
23535,CDOTA_Unit_Hero_DarkWillow,360,174
23535,CDOTA_Unit_Hero_ChaosKnight,331,278
23535,CDOTA_Unit_Hero_Invoker,337,359
23535,CDOTA_Unit_Hero_Abaddon,285,209
23535,CDOTA_Unit_Hero_Magnataur,505,377
23535,CDOTA_Unit_Hero_StormSpirit,227,156
23535,CDOTA_Unit_Hero_Sven,319,140
23540,CDOTA_Unit_Hero_Nevermore,369,70
23540,CDOTA_Unit_Hero_Necrolyte,65,198
23540,CDOTA_Unit_Hero_AncientApparition,183,266
23540,CDOTA_Unit_Hero_DarkWillow,377,173
23540,CDOTA_Unit_Hero_ChaosKnight,334,270
23540,CDOTA_Unit_Hero_Invoker,327,326
23540,CDOTA_Unit_Hero_Abaddon,268,187
23540,CDOTA_Unit_Hero_Magnataur,257,211
23540,CDOTA_Unit_Hero_StormSpirit,227,156
23540,CDOTA_Unit_Hero_Sven,322,138
23545,CDOTA_Unit_Hero_Nevermore,376,68
23545,CDOTA_Unit_Hero_Necrolyte,0,199
23545,CDOTA_Unit_Hero_AncientApparition,185,266
23545,CDOTA_Unit_Hero_DarkWillow,368,168
23545,CDOTA_Unit_Hero_ChaosKnight,308,283
23545,CDOTA_Unit_Hero_Invoker,510,383
23545,CDOTA_Unit_Hero_Abaddon,254,184
23545,CDOTA_Unit_Hero_Magnataur,257,211
23545,CDOTA_Unit_Hero_StormSpirit,227,156
23545,CDOTA_Unit_Hero_Sven,322,138
23550,CDOTA_Unit_Hero_Nevermore,376,68
23550,CDOTA_Unit_Hero_Necrolyte,399,191
23550,CDOTA_Unit_Hero_AncientApparition,185,266
23550,CDOTA_Unit_Hero_DarkWillow,374,166
23550,CDOTA_Unit_Hero_ChaosKnight,271,287
23550,CDOTA_Unit_Hero_Invoker,383,296
23550,CDOTA_Unit_Hero_Abaddon,248,186
23550,CDOTA_Unit_Hero_Magnataur,269,202
23550,CDOTA_Unit_Hero_StormSpirit,227,156
23550,CDOTA_Unit_Hero_Sven,322,138
23555,CDOTA_Unit_Hero_Nevermore,385,76
23555,CDOTA_Unit_Hero_Necrolyte,394,193
23555,CDOTA_Unit_Hero_AncientApparition,186,262
23555,CDOTA_Unit_Hero_DarkWillow,371,175
23555,CDOTA_Unit_Hero_ChaosKnight,268,284
23555,CDOTA_Unit_Hero_Invoker,349,279
23555,CDOTA_Unit_Hero_Abaddon,248,186
23555,CDOTA_Unit_Hero_Magnataur,269,202
23555,CDOTA_Unit_Hero_StormSpirit,227,156
23555,CDOTA_Unit_Hero_Sven,321,135
23560,CDOTA_Unit_Hero_Nevermore,384,110
23560,CDOTA_Unit_Hero_Necrolyte,200,154
23560,CDOTA_Unit_Hero_AncientApparition,209,230
23560,CDOTA_Unit_Hero_DarkWillow,306,244
23560,CDOTA_Unit_Hero_ChaosKnight,267,279
23560,CDOTA_Unit_Hero_Invoker,347,285
23560,CDOTA_Unit_Hero_Abaddon,248,186
23560,CDOTA_Unit_Hero_Magnataur,260,217
23560,CDOTA_Unit_Hero_StormSpirit,218,183
23560,CDOTA_Unit_Hero_Sven,307,98
23565,CDOTA_Unit_Hero_Nevermore,359,167
23565,CDOTA_Unit_Hero_Necrolyte,102,130
23565,CDOTA_Unit_Hero_AncientApparition,209,230
23565,CDOTA_Unit_Hero_DarkWillow,278,264
23565,CDOTA_Unit_Hero_ChaosKnight,280,247
23565,CDOTA_Unit_Hero_Invoker,346,285
23565,CDOTA_Unit_Hero_Abaddon,248,186
23565,CDOTA_Unit_Hero_Magnataur,257,222
23565,CDOTA_Unit_Hero_StormSpirit,209,206
23565,CDOTA_Unit_Hero_Sven,306,98
23570,CDOTA_Unit_Hero_Nevermore,342,205
23570,CDOTA_Unit_Hero_Necrolyte,0,0
23570,CDOTA_Unit_Hero_AncientApparition,209,230
23570,CDOTA_Unit_Hero_DarkWillow,193,278
23570,CDOTA_Unit_Hero_ChaosKnight,342,130
23570,CDOTA_Unit_Hero_Invoker,339,278
23570,CDOTA_Unit_Hero_Abaddon,248,186
23570,CDOTA_Unit_Hero_Magnataur,261,224
23570,CDOTA_Unit_Hero_StormSpirit,209,208
23570,CDOTA_Unit_Hero_Sven,306,98
23575,CDOTA_Unit_Hero_Nevermore,301,212
23575,CDOTA_Unit_Hero_Necrolyte,0,0
23575,CDOTA_Unit_Hero_AncientApparition,209,230
23575,CDOTA_Unit_Hero_DarkWillow,182,299
23575,CDOTA_Unit_Hero_ChaosKnight,330,109
23575,CDOTA_Unit_Hero_Invoker,318,229
23575,CDOTA_Unit_Hero_Abaddon,248,186
23575,CDOTA_Unit_Hero_Magnataur,412,305
23575,CDOTA_Unit_Hero_StormSpirit,209,208
23575,CDOTA_Unit_Hero_Sven,313,94
23580,CDOTA_Unit_Hero_Nevermore,281,189
23580,CDOTA_Unit_Hero_Necrolyte,0,0
23580,CDOTA_Unit_Hero_AncientApparition,209,230
23580,CDOTA_Unit_Hero_DarkWillow,260,285
23580,CDOTA_Unit_Hero_ChaosKnight,321,140
